Latitude,Longitude,Depth
14.78610781544119,80.35571865296616,-204
14.7866744765209,80.3560530842575,-207
14.78658427841715,80.35589162369072,-205
14.7864960745631,80.35579233204093,-205
14.78633463775693,80.35564708655255,-204
14.78603787331978,80.35548497279999,-202
14.78589601045688,80.35540955497191,-202
14.78570062163477,80.35532732104791,-201
14.78549975582116,80.35530256439516,-201
14.78529836308757,80.35529740161527,-201
14.78510391469049,80.35535125265056,-202
14.78493873991279,80.35543177093707,-202
14.7847549060491,80.35551131208133,-203
14.78464619992397,80.35560402065455,-203
14.78448689142021,80.35572751053223,-204
14.78433617115579,80.35590603912661,-205
14.78418293576284,80.35609803673832,-206
14.78401676665724,80.35632255111128,-208
14.78390484562788,80.35662422858279,-210
14.78381109783286,80.35686625158121,-211
14.78382567407762,80.35715756246549,-214
14.78383349320418,80.35747066147356,-216
14.78392857796221,80.35770465943182,-217
14.78396445091232,80.35796183308098,-219
14.78405829356275,80.35818204299203,-221
14.7841345569061,80.35836955640846,-222
14.78426869978802,80.3585695943676,-224
14.78438522253246,80.35868445256828,-225
14.78452278044678,80.35882698054515,-226
14.78471389550553,80.35896434276899,-227
14.78495807444438,80.35911115908951,-228
14.78522282327923,80.35919525641025,-228
14.78553163911168,80.3592530404655,-229
14.78579575989456,80.35926115871756,-229
14.78617437210106,80.35924723941851,-229
14.78659971074058,80.35928321298529,-229
14.78699727148547,80.35910250734707,-228
14.7873399371215,80.35865069422128,-224
14.7872832585244,80.35836602844256,-222
14.78735978588435,80.35787694654253,-219
14.78736865385688,80.35733761298596,-215
14.78732396410617,80.3566263384324,-210
14.78735928040237,80.35596326335606,-206
14.78692761709217,80.35552684840249,-203
14.78660062708109,80.35530313640855,-201
14.78635221786898,80.35512545440773,-200
14.78596711456502,80.35491115963504,-199
14.78539428117641,80.35479252494333,-198
14.78485037635135,80.35500405192197,-199
14.78437588374066,80.35529910357184,-201
14.78406618556425,80.35563647197372,-203
14.78373205659202,80.35605670649903,-206
14.78344581981828,80.35665644062071,-210
14.78336901807361,80.35729299277793,-214
14.78342816594935,80.3579648015376,-219
14.78370942562552,80.35853107541017,-223
14.78430172748043,80.35915795308976,-228
14.78489129570278,80.35946515578186,-230
14.78553967403844,80.35970929469488,-232
14.78620475657697,80.3596438797096,-231
14.78693000842176,80.3594930697173,-230
14.78742442863821,80.35909001359667,-227
14.78792810309492,80.3581966758824,-221
14.78770001096142,80.357805383958,-218
14.78767682741526,80.35716530209137,-214
14.78762209443922,80.35640305115543,-209
14.78703853367031,80.3568647826111,-211
14.78710427557311,80.3572423457296,-214
