Latitude,Longitude,Depth
13.75844911389734,86.78147103744196,-3068
13.7620771159579,86.78431009558803,-3068
13.76616259229141,86.78516798483486,-3068
13.76975194238434,86.78582294455477,-3068
13.77463277926499,86.78494512571753,-3067
13.77874585024994,86.78468468292455,-3067
13.78163194242306,86.78320920102553,-3066
13.78462884914401,86.780109879554,-3066
13.7870244434945,86.77702172430658,-3065
13.78934211483928,86.77347670731724,-3065
13.79139782954644,86.76895515051064,-3064
13.79275550874714,86.7634260483382,-3064
13.79297052461947,86.7602344252006,-3064
13.7933489035596,86.7561624768204,-3064
13.79220660453436,86.75276360233649,-3064
13.79049800674999,86.74887281128329,-3065
13.78890963020458,86.74645367772717,-3065
13.78687680460392,86.74341387326862,-3066
13.78343817058936,86.74167429762421,-3067
13.77956517373653,86.73981600847425,-3067
13.77525321994642,86.73876776845633,-3067
13.77112818692407,86.74020947967793,-3068
13.76685268576641,86.74141671196463,-3068
13.76345932065401,86.74346525549909,-3067
13.76172444545427,86.74594836558148,-3067
13.75880924466209,86.75021939712194,-3067
13.75814746398625,86.75327395217055,-3067
13.75736141359923,86.75660121593651,-3067
13.75695613090585,86.76191742131827,-3067
13.75627621542447,86.76530424510082,-3067
13.75670577863905,86.77032870594319,-3067
13.75734363987189,86.77356698000719,-3067
13.75961782597312,86.77875365642393,-3068
13.7625102695471,86.78150674860008,-3068
13.76571835720486,86.78271266196167,-3068
13.76993795928496,86.78307548741215,-3068
13.7738391625602,86.78278515123917,-3067
13.77793141554876,86.78165148209484,-3067
13.78130783327181,86.77896232170887,-3066
13.78371621921774,86.77578068418336,-3065
13.78553627796945,86.77219871576817,-3065
13.78661941776274,86.76952852754826,-3065
13.78854813838245,86.76525104972266,-3064
13.78881826846098,86.761194418632,-3065
13.78900096450422,86.7567872934351,-3065
13.78839570200895,86.75222322770519,-3065
13.7863282635865,86.748915523842,-3066
13.78397608776009,86.74618103700196,-3066
13.78113823093508,86.74422704157521,-3067
13.77724636780482,86.74209760519986,-3067
13.77307935490623,86.74219390714588,-3067
13.76982925400747,86.7440993803452,-3067
13.76613639915471,86.74728962257919,-3067
13.76426140994652,86.74953466734225,-3067
13.76161893522353,86.75401319112906,-3067
13.76119130849314,86.75825409785243,-3067
13.75979579906048,86.76318031092775,-3067
13.75963792218026,86.76640755611166,-3067
13.76004895021696,86.7714804467889,-3067
13.76148821126256,86.77575950080094,-3068
13.76449717978737,86.77837062600263,-3068
13.76747113027427,86.77956291187634,-3068
13.77063585693394,86.78037339165554,-3068
13.77545837384663,86.77922848934759,-3067
13.77889921413303,86.77817383853218,-3066
13.78137641359735,86.77494094366399,-3065
13.78240071038587,86.77186055981639,-3065
13.78381318613504,86.76901830021484,-3065
13.78492359655402,86.76535128083894,-3065
13.78584392489697,86.75966848846589,-3065
13.78483588387215,86.75590336189161,-3065
13.78399567608479,86.75214733478933,-3066
13.77994327654291,86.74786734778368,-3066
13.77667443975193,86.74574240362563,-3067
13.77445612762402,86.74665837931614,-3067
13.77059712292029,86.74887998829095,-3067
13.76858031197777,86.75173306822596,-3067
13.76658580630499,86.7554243329527,-3067
13.76480159505776,86.76067115334857,-3067
13.76390514817956,86.76591951617546,-3067
13.76379832098542,86.76842360128262,-3067
13.76407782837918,86.77095381472812,-3067
13.7666417276725,86.77501038057093,-3067
13.77034913014113,86.77680673036537,-3067
13.77385430994276,86.77659551646232,-3067
13.77731354121737,86.77541050584792,-3066
13.7796484965308,86.77277626339612,-3066
13.78123413847396,86.76803388021435,-3065
13.78194094833175,86.76317290689803,-3065
13.78264873333342,86.7583099181428,-3065
13.78116877888776,86.75408175601198,-3066
13.77876780597037,86.7512625792745,-3066
13.77542254271053,86.75056097313701,-3067
13.77354333892419,86.75114126493395,-3067
13.77097323474831,86.7536249161213,-3067
13.76961745236797,86.75617782346316,-3067
13.76827899912297,86.76038338626905,-3067
13.76732301307526,86.76472225495917,-3067
13.76691330865539,86.77023135550762,-3067
13.76835748644254,86.77322269183159,-3067
13.77109067126304,86.77389394145533,-3067
13.77459097362996,86.7736981444957,-3066
13.77709922701676,86.77139196092412,-3066
13.77857802204773,86.7676563630623,-3066
13.77925697777941,86.76335988200886,-3066
13.7800088432801,86.75672481274405,-3066
13.77678043622891,86.75493845110428,-3066
13.77282785060365,86.75625105746343,-3066
13.77177041129539,86.75905869617588,-3067
13.77032505156929,86.76525245320904,-3067
13.77008742719332,86.76974487340232,-3067
13.77345065645224,86.7717765228365,-3067
13.77571045450594,86.76906060889304,-3066
13.77710260977186,86.76406480630224,-3066
13.77668460274186,86.75970002655957,-3066
13.77361289419365,86.76008723350931,-3066
13.77191684060888,86.76557961351904,-3067
13.77406411252039,86.7648526738801,-3066
