Latitude,Longitude,Depth
18.44582827840974,84.67214282997001,-126
18.44560839577645,84.67186025642219,-126
18.44536789068798,84.67162113266862,-127
18.44501052974051,84.67136025523065,-127
18.44450880112,84.67116454810362,-129
18.44404141021202,84.67108477199285,-129
18.44368396698305,84.67104848096173,-131
18.44325088247978,84.67107740616756,-132
18.44280401487619,84.67114980391213,-133
18.44237776003837,84.67135990518108,-134
18.44205463386552,84.67168600446361,-136
18.44184839878335,84.67220051693678,-136
18.44171093945288,84.67279475164304,-138
18.44167660807074,84.67337448012334,-138
18.44177290456683,84.67398318406376,-139
18.44191045544579,84.67456284516824,-138
18.44220610568444,84.67496131981618,-138
18.44256360237299,84.67545394226815,-137
18.44298981716605,84.67592479239762,-136
18.44351220234945,84.67621445516684,-135
18.44422009891671,84.67621429994422,-133
18.44479735293358,84.67614173685145,-131
18.44507910104666,84.67600405008653,-130
18.44547764620832,84.67579390523684,-129
18.44573876984075,84.67542444397664,-128
18.44601364155745,84.67491012150256,-127
18.44617857581406,84.6743523443132,-127
18.4461992322102,84.67371489344072,-126
18.44606185650021,84.6730556671069,-126
18.44591070512241,84.67275139622149,-126
18.445628988089,84.67248333600962,-127
18.4453953520426,84.67220075968214,-127
18.44501052265475,84.67178051014761,-128
18.44457065646468,84.67154133788372,-129
18.44422700242076,84.67149057946048,-129
18.44380082857591,84.6714180620638,-130
18.44340213923055,84.67141800927949,-132
18.44288653799262,84.6715339027902,-133
18.44252904603163,84.67178026291369,-134
18.44225406220314,84.67223678498176,-136
18.44218533618254,84.67260636167052,-136
18.44212348579337,84.67307012975841,-136
18.4421097792698,84.6737078076374,-137
18.44224044444184,84.6742512446872,-137
18.4424535798662,84.67478016227552,-137
18.44286606557249,84.67524379029236,-136
18.44317539908306,84.67560597876384,-136
18.44381461317257,84.67583044707689,-134
18.44446063945011,84.67574339430462,-132
18.44485234689307,84.67552599645089,-131
18.44531276805022,84.67525790750342,-129
18.44558076066488,84.6749536325392,-128
18.4457456896642,84.67454071955981,-128
18.44586940616165,84.67403363931116,-127
18.44580759147552,84.67346134688573,-127
18.44561522297604,84.67303392599531,-127
18.44536785634437,84.672686172449,-127
18.44509985275866,84.67233840441364,-128
18.44476309188113,84.67204131726464,-128
18.44428199271617,84.67188912242656,-130
18.44389707573803,84.67184560710757,-131
18.44343652053826,84.67191078322777,-132
18.44305155906005,84.6719977055408,-133
18.44271469249728,84.67217883888543,-134
18.44253596026956,84.67246868470295,-135
18.44247411507315,84.67302665576445,-136
18.4425222807293,84.67362808951783,-136
18.44261853905435,84.67396863633341,-136
18.44276979758484,84.67444683792357,-136
18.44311352000373,84.67488151380465,-135
18.44349158161042,84.67523645363025,-134
18.44406203630871,84.67541022489495,-133
18.44461183942154,84.67532320725533,-131
18.44508602386643,84.67500440494442,-130
18.4453609039931,84.67449730109121,-129
18.44544339338751,84.6738018521318,-128
18.44511625482595,84.67318148411377,-129
18.44488688031701,84.67276284474241,-128
18.44442457013202,84.67246895168512,-130
18.44383968237245,84.67236426666604,-131
18.44342702719274,84.6723308606145,-132
18.44292669808738,84.67260239485118,-134
18.4428149136759,84.67320860954065,-135
18.44303435532284,84.67386621358595,-135
18.44333735099584,84.67447508005493,-134
18.44377784580803,84.67476835343977,-133
18.4443504149068,84.67499233570375,-131
18.44487588889776,84.67485285411847,-130
18.44502185368978,84.67446509635337,-130
18.44505292432749,84.67398759028963,-129
18.44481297756494,84.67332957331199,-129
18.44435881383134,84.67303592106119,-130
18.44390223444603,84.67285088429293,-131
18.44350143779703,84.67294261310401,-132
18.44326675099706,84.67329929379761,-133
18.44347756372161,84.67403639095889,-133
18.44382888374106,84.67432029692915,-133
18.44420473947331,84.6744235934315,-132
18.44458918037791,84.67444738714987,-130
18.44468082036707,84.67402929434672,-130
18.44447102598761,84.67356055013275,-130
18.44416145832991,84.67338730677578,-131
18.44379013851939,84.67342920682292,-132
18.4436990822315,84.67387803434295,-133
18.44415860959381,84.67413352876804,-132
18.44433099042408,84.67398935562312,-131
18.44418066585084,84.67375688206148,-131
18.44406377132319,84.67377088044938,-131
